,gw_eui,timestamp_unix_millis,timestamp_utc_iso_string,rssi_dbm,snr_db,distance_to_gw_km,land_or_sea,gw_lon_deg_wgs84,gw_lat_deg_wgs84,dev_lon_deg_wgs84,dev_lat_deg_wgs84
7051,7076FF0056060728,1648118191950,2022-03-24T10:36:31.950Z,-118,0.8,17.774,sea,-27.31884,38.73015,-27.414698,38.588913
7053,7076FF0056060728,1648118329540,2022-03-24T10:38:49.540Z,-117,2.2,17.28,sea,-27.318806,38.730133,-27.409125,38.591657
7056,7076FF0056060728,1648118465070,2022-03-24T10:41:05.070Z,-120,-4.5,16.821,sea,-27.318834,38.730137,-27.403517,38.594077
7063,7076FF0056060728,1648118876660,2022-03-24T10:47:56.660Z,-118,-2.0,15.39,sea,-27.318846,38.730125,-27.387207,38.60243
7066,7076FF0056060728,1648119206090,2022-03-24T10:53:26.090Z,-116,-2.8,14.269,sea,-27.318844,38.7301,-27.373932,38.6092
7067,7076FF0056060728,1648119344538,2022-03-24T10:55:44.538Z,-118,-0.8,13.821,sea,-27.318836,38.730114,-27.368297,38.61197
7070,7076FF0056060728,1648119483960,2022-03-24T10:58:03.960Z,-113,4.5,13.389,sea,-27.318825,38.73012,-27.362688,38.614678
7074,7076FF0056060728,1648119621300,2022-03-24T11:00:21.300Z,-117,2.2,12.958,sea,-27.318819,38.73013,-27.357293,38.617533
7075,7076FF0056060728,1648119760450,2022-03-24T11:02:40.450Z,-119,-4.5,12.536,sea,-27.318823,38.730145,-27.351593,38.62035
7079,7076FF0056060728,1648119898090,2022-03-24T11:04:58.090Z,-119,-1.8,12.136,sea,-27.31883,38.730152,-27.346173,38.62312
7081,7076FF0056060728,1648120037180,2022-03-24T11:07:17.180Z,-111,6.8,11.782,sea,-27.31885,38.730133,-27.34034,38.625515
7084,7076FF0056060728,1648120174850,2022-03-24T11:09:34.850Z,-113,3.5,11.486,sea,-27.31883,38.730137,-27.334282,38.627547
7087,7076FF0056060728,1648120312320,2022-03-24T11:11:52.320Z,-104,-8.8,11.228,sea,-27.318848,38.730114,-27.328287,38.629412
7089,7076FF0056060728,1648120449580,2022-03-24T11:14:09.580Z,-115,3.5,10.956,sea,-27.31883,38.73012,-27.322382,38.631633
7091,7076FF0056060728,1648120586940,2022-03-24T11:16:26.940Z,-114,-0.5,10.728,sea,-27.318848,38.730106,-27.316507,38.633648
7094,7076FF0056060728,1648120726410,2022-03-24T11:18:46.410Z,-111,6.8,10.54,sea,-27.318829,38.73015,-27.310372,38.635593
7095,7076FF0056060728,1648120861595,2022-03-24T11:21:01.595Z,-112,6.5,10.369,sea,-27.318825,38.73012,-27.30454,38.637537
7097,7076FF0056060728,1648121000250,2022-03-24T11:23:20.250Z,-117,-4.2,10.251,sea,-27.318844,38.730137,-27.298463,38.639327
7100,7076FF0056060728,1648121139690,2022-03-24T11:25:39.690Z,-115,3.5,10.14,sea,-27.318846,38.73008,-27.2923,38.641277
7101,7076FF0056060728,1648121280570,2022-03-24T11:28:00.570Z,-114,2.5,10.041,sea,-27.31884,38.730125,-27.28627,38.64348
7102,7076FF0056060728,1648121418430,2022-03-24T11:30:18.430Z,-119,-7.5,9.98,sea,-27.318844,38.73014,-27.279948,38.645677
7105,7076FF0056060728,1648121557375,2022-03-24T11:32:37.375Z,-117,-0.5,9.928,sea,-27.318844,38.730156,-27.274072,38.647993
8627,7076FF0056060728,1649704354400,2022-04-11T19:12:34.400Z,-103,9.8,10.066,sea,-27.318844,38.73015,-27.277783,38.645488
8628,7076FF0056060728,1649704493060,2022-04-11T19:14:53.060Z,-102,7.0,10.298,sea,-27.318842,38.730114,-27.282398,38.641982
8629,7076FF0056060728,1649704630940,2022-04-11T19:17:10.940Z,-100,8.2,10.54,sea,-27.318813,38.730167,-27.287038,38.638678
8630,7076FF0056060728,1649704769960,2022-04-11T19:19:29.960Z,-107,9.0,10.81,sea,-27.318853,38.730175,-27.29168,38.635298
8632,7076FF0056060728,1649704908650,2022-04-11T19:21:48.650Z,-101,9.8,11.106,sea,-27.318838,38.73018,-27.296257,38.631872
8633,7076FF0056060728,1649705046287,2022-04-11T19:24:06.287Z,-100,9.0,11.424,sea,-27.318817,38.730175,-27.300698,38.628413
8635,7076FF0056060728,1649705185460,2022-04-11T19:26:25.460Z,-103,9.5,11.735,sea,-27.31886,38.730133,-27.30545,38.625117
8638,7076FF0056060728,1649705322630,2022-04-11T19:28:42.630Z,-101,6.8,12.073,sea,-27.318855,38.73012,-27.310023,38.621768
8639,7076FF0056060728,1649705461660,2022-04-11T19:31:01.660Z,-102,7.2,12.428,sea,-27.318836,38.730114,-27.314655,38.618392
8641,7076FF0056060728,1649705601020,2022-04-11T19:33:21.020Z,-113,5.2,12.756,sea,-27.318813,38.73018,-27.319898,38.615467
8642,7076FF0056060728,1649705738460,2022-04-11T19:35:38.460Z,-108,8.2,13.009,sea,-27.318832,38.730118,-27.32548,38.613237
8644,7076FF0056060728,1649705876710,2022-04-11T19:37:56.710Z,-106,8.8,13.269,sea,-27.318827,38.73015,-27.331102,38.611208
8645,7076FF0056060728,1649706015610,2022-04-11T19:40:15.610Z,-101,9.2,13.558,sea,-27.318823,38.73013,-27.336797,38.609008
8648,7076FF0056060728,1649706153355,2022-04-11T19:42:33.355Z,-101,6.8,13.852,sea,-27.318825,38.730137,-27.342505,38.60694
8649,7076FF0056060728,1649706292040,2022-04-11T19:44:52.040Z,-103,8.5,14.161,sea,-27.318819,38.730137,-27.34824,38.604872
8650,7076FF0056060728,1649706430020,2022-04-11T19:47:10.020Z,-107,9.0,14.487,sea,-27.318823,38.73014,-27.353898,38.602768
8651,7076FF0056060728,1649706568800,2022-04-11T19:49:28.800Z,-105,8.8,14.83,sea,-27.318844,38.730114,-27.359563,38.600592
8653,7076FF0056060728,1649706706280,2022-04-11T19:51:46.280Z,-108,7.0,15.168,sea,-27.318827,38.73012,-27.36522,38.598608
8656,7076FF0056060728,1649706843770,2022-04-11T19:54:03.770Z,-100,7.2,15.503,sea,-27.318832,38.730106,-27.371078,38.596788
8657,7076FF0056060728,1649706981272,2022-04-11T19:56:21.272Z,-99,7.5,15.801,sea,-27.31884,38.73013,-27.377105,38.595508
8658,7076FF0056060728,1649707120190,2022-04-11T19:58:40.190Z,-105,10.0,16.132,sea,-27.31884,38.730114,-27.383132,38.593995
8660,7076FF0056060728,1649707258000,2022-04-11T20:00:58.000Z,-107,7.5,16.482,sea,-27.318842,38.7301,-27.38915,38.592413
8662,7076FF0056060728,1649707396575,2022-04-11T20:03:16.575Z,-103,8.2,16.833,sea,-27.318842,38.73012,-27.395067,38.59093
8663,7076FF0056060728,1649707535260,2022-04-11T20:05:35.260Z,-106,9.0,17.217,sea,-27.318815,38.730145,-27.401162,38.589293
8666,7076FF0056060728,1649707673130,2022-04-11T20:07:53.130Z,-103,9.0,17.578,sea,-27.31881,38.730106,-27.40701,38.587812
8669,7076FF0056060728,1649707811990,2022-04-11T20:10:11.990Z,-113,4.2,17.955,sea,-27.318827,38.730103,-27.412868,38.586297
8671,7076FF0056060728,1649707949340,2022-04-11T20:12:29.340Z,-115,3.8,18.348,sea,-27.31882,38.73013,-27.418607,38.584685
8672,7076FF0056060728,1649708088010,2022-04-11T20:14:48.010Z,-105,8.0,18.725,sea,-27.318823,38.730145,-27.424392,38.583302
8673,7076FF0056060728,1649708226370,2022-04-11T20:17:06.370Z,-103,6.5,19.103,sea,-27.31882,38.730125,-27.43028,38.58201
8676,7076FF0056060728,1649708365595,2022-04-11T20:19:25.595Z,-110,7.8,19.504,sea,-27.318838,38.730114,-27.43627,38.580595
8678,7076FF0056060728,1649708503425,2022-04-11T20:21:43.425Z,-108,7.8,19.907,sea,-27.318815,38.730125,-27.44217,38.579225
8680,7076FF0056060728,1649708641290,2022-04-11T20:24:01.290Z,-100,7.0,20.314,sea,-27.318813,38.730114,-27.44793,38.577775
8684,7076FF0056060728,1649708778920,2022-04-11T20:26:18.920Z,-108,7.5,20.726,sea,-27.318834,38.73011,-27.453848,38.576407
8686,7076FF0056060728,1649708917970,2022-04-11T20:28:37.970Z,-108,6.0,21.151,sea,-27.31884,38.73011,-27.459818,38.574997
8688,7076FF0056060728,1649709056980,2022-04-11T20:30:56.980Z,-108,7.2,21.576,sea,-27.318819,38.73011,-27.465763,38.573642
8690,7076FF0056060728,1649709195580,2022-04-11T20:33:15.580Z,-104,9.8,22.009,sea,-27.318815,38.730137,-27.471685,38.572262
8691,7076FF0056060728,1649709334670,2022-04-11T20:35:34.670Z,-109,8.0,22.453,sea,-27.318819,38.73012,-27.477635,38.570775
8694,7076FF0056060728,1649709472275,2022-04-11T20:37:52.275Z,-107,7.0,22.884,sea,-27.31882,38.730125,-27.483327,38.569358
8696,7076FF0056060728,1649709610575,2022-04-11T20:40:10.575Z,-108,6.0,23.328,sea,-27.318842,38.730118,-27.489407,38.568042
8697,7076FF0056060728,1649709749220,2022-04-11T20:42:29.220Z,-112,6.5,23.783,sea,-27.318827,38.730114,-27.495317,38.566563
8699,7076FF0056060728,1649709886740,2022-04-11T20:44:46.740Z,-107,8.0,24.22,sea,-27.318823,38.730125,-27.501278,38.565387
8700,7076FF0056060728,1649710025450,2022-04-11T20:47:05.450Z,-110,7.2,24.678,sea,-27.31884,38.730106,-27.507277,38.563983
8702,7076FF0056060728,1649710164510,2022-04-11T20:49:24.510Z,-109,7.5,25.144,sea,-27.318815,38.730106,-27.51326,38.562562
8704,7076FF0056060728,1649710303305,2022-04-11T20:51:43.305Z,-112,4.5,25.594,sea,-27.318823,38.730106,-27.519093,38.561243
8705,7076FF0056060728,1649710441990,2022-04-11T20:54:01.990Z,-111,6.5,26.049,sea,-27.318825,38.73011,-27.524893,38.559885
8707,7076FF0056060728,1649710580420,2022-04-11T20:56:20.420Z,-110,7.2,26.505,sea,-27.318834,38.730106,-27.530792,38.558607
8708,7076FF0056060728,1649710717940,2022-04-11T20:58:37.940Z,-115,3.0,26.968,sea,-27.318825,38.730106,-27.536605,38.557222
8709,7076FF0056060728,1649710855810,2022-04-11T21:00:55.810Z,-114,2.8,27.437,sea,-27.31883,38.730103,-27.542433,38.555792
8710,7076FF0056060728,1649710993280,2022-04-11T21:03:13.280Z,-115,3.8,27.942,sea,-27.318825,38.73011,-27.547898,38.553668
8712,7076FF0056060728,1649711130770,2022-04-11T21:05:30.770Z,-112,4.0,28.451,sea,-27.318842,38.73007,-27.55339,38.551455
8714,7076FF0056060728,1649711406400,2022-04-11T21:10:06.400Z,-118,1.5,29.453,sea,-27.318842,38.730095,-27.564203,38.547253
8717,7076FF0056060728,1649711544850,2022-04-11T21:12:24.850Z,-115,3.8,29.962,sea,-27.318853,38.73008,-27.56956,38.544995
8720,7076FF0056060728,1649711682850,2022-04-11T21:14:42.850Z,-114,4.0,30.477,sea,-27.318832,38.730106,-27.57495,38.542762
8721,7076FF0056060728,1649711820980,2022-04-11T21:17:00.980Z,-117,2.0,30.981,sea,-27.318855,38.7301,-27.580323,38.54059
8722,7076FF0056060728,1649711960080,2022-04-11T21:19:20.080Z,-116,0.2,31.501,sea,-27.318848,38.730087,-27.585825,38.538353
8723,7076FF0056060728,1649712098590,2022-04-11T21:21:38.590Z,-120,-3.8,32.013,sea,-27.318832,38.730137,-27.591338,38.536297
8724,7076FF0056060728,1649712236860,2022-04-11T21:23:56.860Z,-120,-8.8,32.519,sea,-27.31884,38.73011,-27.596617,38.53404
8725,7076FF0056060728,1649712374170,2022-04-11T21:26:14.170Z,-120,-6.8,33.031,sea,-27.318834,38.730125,-27.602118,38.531955
8730,7076FF0056060728,1649713065880,2022-04-11T21:37:45.880Z,-119,-2.2,35.57,sea,-27.318861,38.73008,-27.629113,38.521322
8733,7076FF0056060728,1649713342835,2022-04-11T21:42:22.835Z,-120,-2.2,36.603,sea,-27.318846,38.7301,-27.639725,38.51677
8735,7076FF0056060728,1649713619830,2022-04-11T21:46:59.830Z,-120,-5.8,37.624,sea,-27.318846,38.730095,-27.650232,38.51226
8736,7076FF0056060728,1649713758920,2022-04-11T21:49:18.920Z,-118,-3.0,38.14,sea,-27.318815,38.730095,-27.655495,38.509973
8740,7076FF0056060728,1649714172310,2022-04-11T21:56:12.310Z,-114,4.2,39.674,sea,-27.318842,38.730095,-27.67139,38.503317
8741,7076FF0056060728,1649716159420,2022-04-11T22:29:19.420Z,-120,1.2,40.454,sea,-27.318815,38.730186,-27.679298,38.499915
8743,7076FF0056060728,1649716299040,2022-04-11T22:31:39.040Z,-114,3.8,47.284,sea,-27.318832,38.730232,-27.751508,38.472387
8745,7076FF0056060728,1649716438760,2022-04-11T22:33:58.760Z,-116,3.2,47.765,sea,-27.318819,38.73017,-27.756593,38.470422
8746,7076FF0056060728,1649716578620,2022-04-11T22:36:18.620Z,-114,2.0,48.259,sea,-27.318819,38.730156,-27.761602,38.468213
8747,7076FF0056060728,1649716718390,2022-04-11T22:38:38.390Z,-119,1.2,48.75,sea,-27.318813,38.730137,-27.766797,38.466257
8749,7076FF0056060728,1649716858140,2022-04-11T22:40:58.140Z,-116,3.8,49.251,sea,-27.318823,38.730198,-27.771843,38.464067
8750,7076FF0056060728,1649716998260,2022-04-11T22:43:18.260Z,-116,2.2,49.742,sea,-27.31883,38.73021,-27.77687,38.461952
8752,7076FF0056060728,1649717274220,2022-04-11T22:47:54.220Z,-119,-2.8,50.74,sea,-27.318811,38.730244,-27.786903,38.45752
8754,7076FF0056060728,1649717409715,2022-04-11T22:50:09.715Z,-117,-2.5,51.22,sea,-27.318825,38.730225,-27.791793,38.45541
8755,7076FF0056060728,1649717548070,2022-04-11T22:52:28.070Z,-119,-5.8,51.72,sea,-27.318815,38.730183,-27.796778,38.453085
8757,7076FF0056060728,1649717685640,2022-04-11T22:54:45.640Z,-121,-4.8,52.213,sea,-27.31882,38.730152,-27.801895,38.451003
8758,7076FF0056060728,1649717824460,2022-04-11T22:57:04.460Z,-120,-3.8,52.721,sea,-27.318808,38.73018,-27.807088,38.44887
8759,7076FF0056060728,1649717960110,2022-04-11T22:59:20.110Z,-120,-7.0,53.214,sea,-27.318806,38.73022,-27.812053,38.446707
8760,7076FF0056060728,1649718095615,2022-04-11T23:01:35.615Z,-120,-11.8,53.701,sea,-27.318827,38.730186,-27.817007,38.444525
8763,7076FF0056060728,1649718233655,2022-04-11T23:03:53.655Z,-122,-11.5,54.193,sea,-27.318823,38.730186,-27.821947,38.442327
8765,7076FF0056060728,1649718511840,2022-04-11T23:08:31.840Z,-121,-3.2,55.198,sea,-27.31881,38.730133,-27.831922,38.437663
8768,7076FF0056060728,1649718930730,2022-04-11T23:15:30.730Z,-120,-6.8,56.708,sea,-27.318825,38.730114,-27.846905,38.430667
8771,7076FF0056060728,1649719068485,2022-04-11T23:17:48.485Z,-120,-8.0,57.23,sea,-27.318802,38.73017,-27.851878,38.428127
8772,7076FF0056060728,1649719206150,2022-04-11T23:20:06.150Z,-118,-1.2,57.731,sea,-27.31883,38.730118,-27.856818,38.425702
8775,7076FF0056060728,1649719483120,2022-04-11T23:24:43.120Z,-120,-8.5,58.772,sea,-27.318802,38.730156,-27.866938,38.420747
8776,7076FF0056060728,1649719621370,2022-04-11T23:27:01.370Z,-121,-5.0,59.289,sea,-27.318806,38.73016,-27.872018,38.418315
8778,7076FF0056060728,1649719761025,2022-04-11T23:29:21.025Z,-120,-4.8,59.826,sea,-27.3188,38.730152,-27.877293,38.415788
8780,7076FF0056060728,1649719896455,2022-04-11T23:31:36.455Z,-120,-6.0,60.35,sea,-27.31882,38.73015,-27.88253,38.413402
8781,7076FF0056060728,1649720035730,2022-04-11T23:33:55.730Z,-120,-1.5,60.898,sea,-27.318806,38.730175,-27.88799,38.410948
8784,7076FF0056060728,1649720173840,2022-04-11T23:36:13.840Z,-123,-6.8,61.443,sea,-27.3188,38.730156,-27.893393,38.408428
8786,7076FF0056060728,1649720317690,2022-04-11T23:38:37.690Z,-118,-6.8,61.997,sea,-27.318819,38.730133,-27.899007,38.405962
8787,7076FF0056060728,1649720525245,2022-04-11T23:42:05.245Z,-119,-2.5,62.547,sea,-27.318825,38.730137,-27.904548,38.403535
8789,7076FF0056060728,1649720662970,2022-04-11T23:44:22.970Z,-122,-7.5,63.364,sea,-27.318802,38.73013,-27.912733,38.399885
8790,7076FF0056060728,1649720926030,2022-04-11T23:48:46.030Z,-119,-5.0,63.925,sea,-27.318813,38.73014,-27.918403,38.397417
8791,7076FF0056060728,1649721188940,2022-04-11T23:53:08.940Z,-117,-10.2,64.985,sea,-27.318829,38.730194,-27.92883,38.392492
8792,7076FF0056060728,1649721452020,2022-04-11T23:57:32.020Z,-122,-17.2,66.063,sea,-27.318827,38.730225,-27.93944,38.387497
8793,7076FF0056060728,1649721714930,2022-04-12T00:01:54.930Z,-117,-5.8,67.112,sea,-27.318825,38.730186,-27.949932,38.382753
8794,7076FF0056060728,1649721978000,2022-04-12T00:06:18.000Z,-119,-6.0,68.121,sea,-27.318832,38.730164,-27.960348,38.37855
8796,7076FF0056060728,1649722238580,2022-04-12T00:10:38.580Z,-122,-5.0,69.127,sea,-27.318829,38.73019,-27.970728,38.374425
8797,7076FF0056060728,1649722374270,2022-04-12T00:12:54.270Z,-120,-1.2,70.13,sea,-27.318817,38.730167,-27.98101,38.370192
8798,7076FF0056060728,1649722510130,2022-04-12T00:15:10.130Z,-116,-2.0,70.645,sea,-27.318829,38.73017,-27.98633,38.368057
8799,7076FF0056060728,1649722645950,2022-04-12T00:17:25.950Z,-119,-2.2,71.163,sea,-27.318827,38.730175,-27.991652,38.365918
8801,7076FF0056060728,1649722785260,2022-04-12T00:19:45.260Z,-119,-0.2,71.694,sea,-27.318815,38.73017,-27.997117,38.363713
8802,7076FF0056060728,1649722926220,2022-04-12T00:22:06.220Z,-116,0.5,72.22,sea,-27.318825,38.73016,-28.002498,38.361482
8805,7076FF0056060728,1649723063040,2022-04-12T00:24:23.040Z,-120,1.0,72.74,sea,-27.318825,38.730198,-28.007788,38.359295
8806,7076FF0056060728,1649723203410,2022-04-12T00:26:43.410Z,-119,-1.0,73.264,sea,-27.318815,38.730156,-28.013203,38.357118
8807,7076FF0056060728,1649723339920,2022-04-12T00:28:59.920Z,-119,-0.5,73.777,sea,-27.318825,38.730145,-28.018552,38.355043
8808,7076FF0056060728,1649723478410,2022-04-12T00:31:18.410Z,-117,-0.5,74.286,sea,-27.31882,38.730137,-28.02381,38.352955
8809,7076FF0056060728,1649723613860,2022-04-12T00:33:33.860Z,-119,0.0,74.814,sea,-27.318827,38.730152,-28.029222,38.350758
8810,7076FF0056060728,1649723752880,2022-04-12T00:35:52.880Z,-119,-1.2,75.334,sea,-27.318815,38.73016,-28.03451,38.348558
8812,7076FF0056060728,1649723891320,2022-04-12T00:38:11.320Z,-119,-0.2,75.842,sea,-27.318815,38.730125,-28.03972,38.346402
8813,7076FF0056060728,1649724029890,2022-04-12T00:40:29.890Z,-120,0.2,76.345,sea,-27.318827,38.730133,-28.04492,38.344345
8814,7076FF0056060728,1649724168270,2022-04-12T00:42:48.270Z,-117,1.5,76.837,sea,-27.31882,38.730145,-28.049937,38.342278
8815,7076FF0056060728,1649724306600,2022-04-12T00:45:06.600Z,-118,0.0,77.327,sea,-27.318823,38.73013,-28.05493,38.34017
8816,7076FF0056060728,1649724446080,2022-04-12T00:47:26.080Z,-118,0.0,77.828,sea,-27.318829,38.73015,-28.060098,38.33814
8818,7076FF0056060728,1649724584070,2022-04-12T00:49:44.070Z,-117,0.2,78.327,sea,-27.318815,38.73014,-28.065152,38.335995
8819,7076FF0056060728,1649724721930,2022-04-12T00:52:01.930Z,-119,0.8,78.83,sea,-27.31881,38.730133,-28.070195,38.33376
8820,7076FF0056060728,1649724860670,2022-04-12T00:54:20.670Z,-118,0.2,79.337,sea,-27.318829,38.730118,-28.075382,38.331608
8821,7076FF0056060728,1649724998140,2022-04-12T00:56:38.140Z,-117,-0.2,79.838,sea,-27.318825,38.73012,-28.080558,38.329567
8822,7076FF0056060728,1649725136100,2022-04-12T00:58:56.100Z,-119,0.8,80.329,sea,-27.318827,38.73012,-28.085543,38.327463
8823,7076FF0056060728,1649725274550,2022-04-12T01:01:14.550Z,-119,-1.2,80.839,sea,-27.318829,38.730103,-28.090678,38.325215
8824,7076FF0056060728,1649725409860,2022-04-12T01:03:29.860Z,-118,0.5,81.331,sea,-27.318823,38.730118,-28.095672,38.323132
8825,7076FF0056060728,1649725547760,2022-04-12T01:05:47.760Z,-120,0.2,81.833,sea,-27.318838,38.730103,-28.100798,38.320985
8826,7076FF0056060728,1649725686460,2022-04-12T01:08:06.460Z,-120,0.8,82.338,sea,-27.318817,38.73011,-28.105907,38.318842
8827,7076FF0056060728,1649725823930,2022-04-12T01:10:23.930Z,-116,1.2,82.836,sea,-27.318827,38.730106,-28.110995,38.316732
8828,7076FF0056060728,1649725961910,2022-04-12T01:12:41.910Z,-119,-1.2,83.342,sea,-27.318815,38.73012,-28.116082,38.314543
8829,7076FF0056060728,1649726100620,2022-04-12T01:15:00.620Z,-117,0.8,83.865,sea,-27.31882,38.730114,-28.12137,38.312267
8830,7076FF0056060728,1649726239330,2022-04-12T01:17:19.330Z,-119,0.2,84.378,sea,-27.318817,38.73012,-28.126655,38.310187
8831,7076FF0056060728,1649726378670,2022-04-12T01:19:38.670Z,-120,0.0,84.886,sea,-27.31883,38.730103,-28.131793,38.307965
8832,7076FF0056060728,1649726516740,2022-04-12T01:21:56.740Z,-119,1.2,85.392,sea,-27.318813,38.73011,-28.136938,38.305833
8833,7076FF0056060728,1649726655050,2022-04-12T01:24:15.050Z,-118,-0.8,85.899,sea,-27.318817,38.730118,-28.14204,38.303625
8834,7076FF0056060728,1649726792860,2022-04-12T01:26:32.860Z,-119,-0.2,86.406,sea,-27.31885,38.730087,-28.147205,38.301408
8835,7076FF0056060728,1649726930640,2022-04-12T01:28:50.640Z,-120,0.0,86.921,sea,-27.318825,38.730103,-28.152437,38.299262
8836,7076FF0056060728,1649727068520,2022-04-12T01:31:08.520Z,-117,0.8,87.43,sea,-27.318827,38.73013,-28.157578,38.297097
8837,7076FF0056060728,1649727203900,2022-04-12T01:33:23.900Z,-119,0.2,87.93,sea,-27.318827,38.73011,-28.162585,38.294857
8838,7076FF0056060728,1649727341580,2022-04-12T01:35:41.580Z,-119,-2.5,88.447,sea,-27.31881,38.730133,-28.167808,38.292662
8839,7076FF0056060728,1649727480350,2022-04-12T01:38:00.350Z,-119,-0.2,88.967,sea,-27.318827,38.730118,-28.173065,38.290395
8840,7076FF0056060728,1649727618120,2022-04-12T01:40:18.120Z,-121,-0.8,89.482,sea,-27.318802,38.73012,-28.178298,38.288237
8841,7076FF0056060728,1649727756910,2022-04-12T01:42:36.910Z,-119,-0.5,90.008,sea,-27.318811,38.730152,-28.183593,38.285968
8842,7076FF0056060728,1649727894250,2022-04-12T01:44:54.250Z,-119,-1.5,90.521,sea,-27.318823,38.730175,-28.189222,38.284298
8843,7076FF0056060728,1649728033310,2022-04-12T01:47:13.310Z,-119,-1.0,91.019,sea,-27.318817,38.730133,-28.195018,38.283017
8844,7076FF0056060728,1649728171700,2022-04-12T01:49:31.700Z,-120,-2.8,91.526,sea,-27.318832,38.730114,-28.20082,38.281603
8845,7076FF0056060728,1649728309170,2022-04-12T01:51:49.170Z,-118,-0.8,92.027,sea,-27.318817,38.730095,-28.206668,38.280387
8846,7076FF0056060728,1649728447290,2022-04-12T01:54:07.290Z,-119,-1.0,92.525,sea,-27.318829,38.73012,-28.21242,38.279127
8847,7076FF0056060728,1649728586620,2022-04-12T01:56:26.620Z,-119,-4.8,93.041,sea,-27.318825,38.730114,-28.218348,38.277772
8848,7076FF0056060728,1649728726590,2022-04-12T01:58:46.590Z,-120,-2.5,93.554,sea,-27.318815,38.73012,-28.224257,38.276463
8849,7076FF0056060728,1649728863980,2022-04-12T02:01:03.980Z,-120,-2.8,94.053,sea,-27.318808,38.7301,-28.230053,38.275232
8850,7076FF0056060728,1649728999440,2022-04-12T02:03:19.440Z,-119,-2.8,94.552,sea,-27.3188,38.730106,-28.23583,38.274
8851,7076FF0056060728,1649729273090,2022-04-12T02:07:53.090Z,-121,-3.8,95.571,sea,-27.318804,38.730095,-28.247593,38.271412
8852,7076FF0056060728,1649729409760,2022-04-12T02:10:09.760Z,-120,-5.0,96.063,sea,-27.318827,38.730103,-28.253235,38.270102
8853,7076FF0056060728,1649729548090,2022-04-12T02:12:28.090Z,-120,-3.5,96.565,sea,-27.318827,38.730133,-28.259102,38.268963
8854,7076FF0056060728,1649729685770,2022-04-12T02:14:45.770Z,-120,-4.0,97.071,sea,-27.318829,38.730125,-28.265002,38.267762
